Nivel,Tipo de Curso,Plan,Cód.,Descripción,Tray.,Año,Mód.,Sem.,Grupo,Turno,Cód.,Descripción,Ruee Calculado,Rule calculado
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BA,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308254,4080120
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BB,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308254,4080120
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,BA,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308254,4080120
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,BA,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308254,4080120
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FD1,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,255,DEPORTE,I, 0,3, ,FA3,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,I, 0,1, ,FB1,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BB,NOCTURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BA,NOCTURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2007,737,PRODUCCION AGRICOLA GANADERA, , 1,0, ,TA,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2007,737,PRODUCCION AGRICOLA GANADERA, , 2,0, ,TA,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2007,737,PRODUCCION AGRICOLA GANADERA, , 2,0, ,TA2,DOBLE TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,1998,481,INSEMINACION ARTIFICIAL DE BOVINOS, , 0,0, ,CA1,SIN TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,1998,485,INSEMINACION ARTIFICIAL DE OVINOS, , 0,0, ,CB1,SIN TURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1308853,4080121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,3, ,FB3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I, 0,1, ,FA1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II, 0,3, ,FM3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,443,MECANICA GENERAL,II, 0,1, ,FC1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA, , 0,1, ,TB1,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,792,REMATADOR, , 2,0, ,TA,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309481,4090115
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I, 0,1, ,FF1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,I, 0,5, ,FA5,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,255,DEPORTE,I, 0,3, ,FS3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,I, 0,1, ,FB1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,I, 0,1, ,FL1,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,1, ,FR1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,I, 0,3, ,FC3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,3, ,FZ3,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,II, 0,1, ,FA1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,I, 0,3, ,FK3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,945,VESTIMENTA P.PUNTO,II, 0,3, ,FG3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 1,0, ,SA,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SA,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SA2,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SB,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SB,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,344,ELECTROTECNIA, , 1,0, ,SC,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SD,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA, , 2,0, ,SD,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,492,INSTALACIONES ELECTRICAS, , 2,0, ,SC,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,542,KINESIOLOGIA DEPORTIVA, , 2,0, ,SE,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,572,MECANICA GENERAL, , 1,0, ,SG,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,576,MECANICA AUTOMOTRIZ, , 1,0, ,SF,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,576,MECANICA AUTOMOTRIZ, , 2,0, ,SF,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION, , 3,0, ,BE,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BC,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BG,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BC,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BG,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BC,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BG,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA, , 2,0, ,BF,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA, , 3,0, ,BF,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 3,0, ,BD,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,572,MECANICA GENERAL, , 3,0, ,BP1,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309581,4090107
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 1,0, ,1F,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 2,0, ,2F,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 3,0, ,3F,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,255,DEPORTE,II, 0,3, ,FE3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,952,VIVERO,I, 0,1, ,FM1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,1E,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,2E,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,3E,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO, , 0,1, ,PR1,VESPERTINO - NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309593,4090117
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 1,0, ,1A,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 2,0, ,2A,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 3,0, ,3A,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,033,AGRICOLA GANADERO, , 1,0, ,SA,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,033,AGRICOLA GANADERO, , 2,0, ,SA,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,033,AGRICOLA GANADERO, , 3,0, ,BP1,DOBLE TURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1309703,4090108
EDUCACION MEDIA BASICA,PROGRAMA CENTROS EDUC. COMUNITARIOS,2014,78A,PROYECTO C. E. C., , 0,0, ,HA,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310550,4100135
EDUCACION MEDIA BASICA,PROGRAMA CENTROS EDUC. COMUNITARIOS,2014,78A,PROYECTO C. E. C., , 0,0, ,HB,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310550,4100135
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1D,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1E,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2D,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3B,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3C,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3D,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,II, 0,1, ,FB1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,I, 0,3, ,FB3,VESPERTINO - NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,3, ,FC3,VESPERTINO - NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,3, ,FE3,VESPERTINO - NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II, 0,3, ,FA3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,II, 0,1, ,FF1,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,I, 0,1, ,FM1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,I, 0,1, ,FO1,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,81A,ROBOTICA,II, 0,3, ,FH3,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,1, ,FN1,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUC. SUPERIOR TERCIARIA,ARTICULACION,2010,070,AREA ELECTROTECNIA ELECTRONICA, , 0,0, ,AQ1,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUC. SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA, , 1,1, ,TC1,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUC. SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA, , 2,3, ,TC3,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUC. SUPERIOR TERCIARIA,TECNOLOGO,2007,889,TECNOLOGO EN INFORMATICA, , 3,5, ,TC5,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SG,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SA,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SI,VESPERTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SA,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SI,VESPERTINO - NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,144,CARPINTERIA, , 1,0, ,SB,NOCTURNO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,217,CONST. MUEBLES POR DISEÑO, , 2,0, ,SB,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,344,ELECTROTECNIA, , 1,0, ,SC,MATUTINO,34000,CAMPUS REGIONAL EDUC. TECNOLOGICA ESTE,1310551,4100121
