Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214002,3140088,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1214002,3140088,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1214002,3140088,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1214002,3140088,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214002,3140088,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214002,3140088,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214002,3140088,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214002,3140088,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214002,3140088,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1214002,3140088,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1214002,3140088,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASTILLOS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1214002,3140088,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CASTILLOS,https://www.dges.edu.uy/node/120417,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1214001,3140085,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214001,3140085,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214001,3140085,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214001,3140085,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214001,3140085,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,ROCHA DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1214001,3140085,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,ROCHA DEPTAL.,https://www.dges.edu.uy/node/120417,
1213090,0,1,,MATUTINO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP RIVERA,https://www.dges.edu.uy/propuesta-educativa/planes,
1213090,0,1,,MATUTINO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP RIVERA,https://www.dges.edu.uy/propuesta-educativa/planes,
1213090,0,1,,MATUTINO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP RIVERA,https://www.dges.edu.uy/propuesta-educativa/planes,
1213018,,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,6,SOCIAL ECONOMÍA,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,6,FÍSICO MATEMÁTICO,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213018,,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,,https://www.dges.edu.uy/node/120417,
1213016,3130147,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213016,3130147,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,RIVERA Nº 7,https://www.dges.edu.uy/node/120417,
1213015,3130141,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213015,3130141,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213015,3130141,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213015,3130141,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213015,3130141,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213015,3130141,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 8,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,RIVERA Nº 6,https://uruguayeduca.anep.edu.uy/plan-2009,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,RIVERA Nº 6,https://uruguayeduca.anep.edu.uy/plan-2009,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,RIVERA Nº 6,https://uruguayeduca.anep.edu.uy/plan-2009,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1213013,3130140,1,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1213013,3130140,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213013,3130140,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213013,3130140,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213013,3130140,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 6,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213012,3130139,4,,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,INTERMEDIO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213012,3130139,4,,MATUTINO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/node/120417,
1213012,3130139,4,,INTERMEDIO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,RIVERA Nº 5,https://www.dges.edu.uy/node/120417,
1213010,3130143,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MASOLLER,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213010,3130143,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MASOLLER,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213010,3130143,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MASOLLER,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213010,3130143,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,MASOLLER,https://www.dges.edu.uy/node/120417,
1213009,3130138,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213009,3130138,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213009,3130138,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213009,3130138,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213009,3130138,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213009,3130138,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,RIVERA Nº 4,https://www.dges.edu.uy/node/120417,
1213008,3130142,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CERRO PELADO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213008,3130142,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CERRO PELADO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213008,3130142,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CERRO PELADO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213008,3130142,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CERRO PELADO,https://www.dges.edu.uy/node/120417,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213006,3130136,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1213006,3130136,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1213006,3130136,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1213006,3130136,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213006,3130136,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213006,3130136,4,,MATUTINO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213006,3130136,4,,INTERMEDIO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213006,3130136,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1213005,3130135,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1213005,3130135,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213005,3130135,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213005,3130135,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213005,3130135,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,RIVERA Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1213004,3130146,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,VICHADERO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213004,3130146,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,VICHADERO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213004,3130146,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,VICHADERO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213004,3130146,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,VICHADERO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1213004,3130146,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,VICHADERO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
