Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,,Profesores especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110061,2100061,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1110062,2100062,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1110063,2100063,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1110064,2100064,BRIG. GRAL. FRUCTUOSO RIVERA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1110066,2100066,DIONISIO DIAZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1110067,2100067,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110069,2100069,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1110073,2100073,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,2,,,,,,,,,,,,1110074,2100074,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1110075,2100075,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1110078,2100078,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1110079,2100079,ROSALIA DE CASTRO - ANEXO TRANSICION A LA VIDA ADULTA
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1110080,2100080,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110081,2100081,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,1,6,,,,,,,,,,,,1110082,2100082,JUANA DE IBARBOUROU
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110083,2100083,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1110084,2100084,
ESCUELA COMÚN,TARDE,91,APRENDER,4 AÑOS,6,,,,,,,,,,,,1110087,2100087,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1110088,2100088,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1110089,2100089,
ESCUELA COMÚN,MAÑANA,87,APRENDER,4 AÑOS,6,,,,,,,,,,,,1110091,2100087,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110092,2100091,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1110093,2100092,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110094,2100093,
ESCUELA COMÚN,DOBLE,,APRENDER,1,6,,,,,,,,,,,,1110095,2100094,ESPAÑA
ESCUELA COMÚN,DOBLE,,APRENDER,1,6,,,,,,,,,,,,1110096,2100095,JUAN JOSE MUÑOZ
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1110097,2100096,TACUABE
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1110098,2100097,ISLAS CANARIAS
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1110099,2100098,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110100,2100145,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1110102,2100100,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1110104,2100102,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110105,2100104,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110106,2100105,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110107,2100106,REINA REYES
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1110108,2100132,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110109,2100142,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1110110,2100146,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1110111,2100147,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110112,2100148,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1110113,2100149,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1111001,2110124,JOSE PEDRO VARELA
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1111002,2110002,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,MAÑANA,96,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111004,2110003,ANGELA A. PEREZ
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1111005,2110004,JOSE H. FIGUEIRA
ESCUELA COMÚN,TARDE,106,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111006,2110005,REPUBLICA DEL PARAGUAY
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111007,2110006,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1111008,2110007,JOHN F. KENNEDY
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111009,2110008,
ESCUELA COMÚN,TARDE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1111010,2110009,
ESCUELA COMÚN,MAÑANA,98,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1111011,2110010,MIGUEL DE CERVANTES SAAVEDRA
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111012,2110011,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111013,3110012,REPUBLICA ARGENTINA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111014,3110013,BRIG. GRAL. JUAN A. LAVALLEJA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111015,2110014,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111016,2110015,DIONISIO DIAZ
ESCUELA COMÚN,MAÑANA,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1111017,2110016,JOSE MARIA FIRPO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111018,2110017,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111019,2110018,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111020,2110019,DIONISIA TERZA MACHUCA
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1111021,2110020,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111022,2110021,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1111023,2110022,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111024,2110023,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111025,2110024,
ESCUELA COMÚN,TARDE,99,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111026,2110025,DR. JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1111027,2110026,MTRO. AGUSTIN FERREIRO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1111028,2110027,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111029,2110028,VAIMACA PIRU
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1111030,2110029,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111031,2110030,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111032,2110031,
ESCUELA COMÚN,MAÑANA,107,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111033,2110032,MTRO. HECTOR FERRARI
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111034,2110033,JUAN MANUEL BLANES
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111035,2110034,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111036,2110035,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111037,2110036,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1111038,2110037,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1111039,2110038,
ESCUELA COMÚN,RURAL,,RURAL COMUN,2,6,,,,,,,,,,,,1111040,2110039,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111041,2110040,
ESCUELA COMÚN,MAÑANA,100,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111042,2110041,JUANA DE IBARBOUROU
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,4,,,,,,,,,,,,1111043,2110042,PEDRO JACOBO ETCHEMENDI
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,6,,,,,,,,,,,,1111044,2110043,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111045,2110044,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111046,2110045,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,4,,,,,,,,,,,,1111047,2110046,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111048,3110047,QUEGUAY
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111049,2110048,MTRA. MARIA TERESA MACRI
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111050,2110049,DIONISIO DIAZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111051,2110050,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111052,2110051,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1111053,2110052,
ESCUELA COMÚN,TARDE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1111054,3110053,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1111055,2110054,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1111056,2110055,
ESCUELA COMÚN,MAÑANA,101,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1111057,2110056,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111058,2110057,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111059,2110058,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111060,2110059,DON LUIS IGNACIO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111062,2110061,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1111063,2110062,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111064,2110063,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111065,2110064,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1111066,2110065,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111067,2110066,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111068,2110067,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111070,2110068,
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1111071,2110069,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111072,2110070,
ESCUELA COMÚN,RURAL,,RURAL COMUN,2,2,,,,,,,,,,,,1111074,2110072,
ESCUELA COMÚN,RURAL,,RURAL COMUN,6,6,,,,,,,,,,,,1111075,2110073,
ESCUELA COMÚN,ESPECIAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1111076,2110074,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1111077,2110075,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111078,2110076,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,4,,,,,,,,,,,,1111079,2110077,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111080,2110078,
ESCUELA COMÚN,ESPECIAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111081,2110079,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111082,2110080,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111084,2110081,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111085,2110082,JUAN CARLOS HENDERSON
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1111086,2110083,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111087,2110084,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1111088,2110085,
ESCUELA COMÚN,MAÑANA,105,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111089,2110086,LAUREANO TACUABE
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111090,2110087,SAUCE DEL QUEGUAY ARRIBA
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111091,2110088,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1111092,2110089,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111093,2110090,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,1,6,,,,,,,,,,,,1111094,2110091,GRAL. LEANDRO GOMEZ
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111095,2110092,LUISA LUISI
ESCUELA COMÚN,TARDE,4,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111096,2110003,CLEMENTE ESTABLE
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1111097,2110093,
ESCUELA COMÚN,TARDE,11,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1111098,2110010,
ESCUELA COMÚN,MAÑANA,26,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111099,2110025,
ESCUELA COMÚN,TARDE,42,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111100,2110041,
ESCUELA COMÚN,TARDE,57,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1111101,2110056,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1111102,2110094,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111103,2110095,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111104,2110096,
ESCUELA COMÚN,TARDE,89,APRENDER,3 AÑOS,6,,,,,,,,,,,,1111105,2110086,
ESCUELA COMÚN,MAÑANA,6,APRENDER,4 AÑOS,6,,,,,,,,,,,,1111106,2110005,APOLO RONCHI
ESCUELA COMÚN,TARDE,33,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1111107,2110032,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111108,2110097,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111109,2110098,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1111110,2110099,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1111111,2110100,
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1111112,2110101,ESTADO DE ISRAEL
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1111114,2110123,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111115,2110132,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1111116,2110133,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1112001,2120001,JOSE ARTIGAS
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1112002,2120002,REPUBLICA DE FINLANDIA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1112003,2120003,
ESCUELA COMÚN,TARDE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1112004,2120004,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1112005,2120005,JOSE ENRIQUE RODO
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1112006,2120006,AGUSTIN FERREIRO
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1112007,2120007,REPUBLICA ARGENTINA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1112008,2120008,ALEMANIA
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1112009,2120009,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112010,2120010,SIMON BOLIVAR
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112011,2120011,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1112012,2120012,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1112014,2120014,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112016,2120016,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1112017,2120017,DOMINGO DE ARCE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112018,2120018,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112019,2120019,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112022,2120021,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1112025,2120023,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112026,2120024,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,5 AÑOS,6,,,,,,,,,,,,1112027,2120025,BRIG. GRAL. JUAN A. LAVALLEJA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112028,2120026,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112029,2120027,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112030,2120028,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1112032,2120029,JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1112033,2120030,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1112034,2120031,MTRO. CLEMENTE ESTABLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112035,2120032,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1112036,2120033,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112037,2120034,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112038,2120035,
ESCUELA COMÚN,ESPECIAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112039,2120036,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1112041,2120037,
ESCUELA COMÚN,RURAL,,RURAL COMUN,2,6,,,,,,,,,,,,1112042,2120038,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,1,6,,,,,,,,,,,,1112043,2120039,FERNAN SILVA VALDES
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1112044,2120040,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1112045,2120041,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112046,2120042,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112047,2120043,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112048,2120044,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112049,2120045,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,3,,,,,,,,,,,,1112050,2120046,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1112052,2120048,DR. SEMIRAMIDES ZEBALLOS
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1112053,2120049,ITALIA
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1112054,2120050,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112055,2120051,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1112056,2120052,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1112059,2120054,MAHATMA GANDHI
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1112060,2120055,DR. MARIO CARMINATTI
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1112061,2120056,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1112062,2120057,BRIG. GRAL. FRUCTUOSO RIVERA
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112064,2120058,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,3,,,,,,,,,,,,1112065,2120059,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1112066,2120060,JUANA DE IBARBOUROU
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1112067,2120061,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112069,2120063,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112070,2120064,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1112073,2120065,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112075,2120066,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1112079,2120069,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112080,2120070,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112081,2120071,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1113001,2130158,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,TARDE,147,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1113002,2130002,JOSE PEDRO VARELA
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1113003,2130003,ELENA NAVARRO BENTANCUR
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1113004,2130004,
ESCUELA COMÚN,TARDE,134,URBANA COMUN,5 AÑOS,6,,,,,,,,,,,,1113005,2130005,GABRIELA MISTRAL
ESCUELA COMÚN,TARDE,148,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1113007,2130007,BRASIL
ESCUELA COMÚN,TARDE,140,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1113008,2130008,REPUBLICA ARGENTINA
