Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,VESPERTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,MATUTINO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,33A,ROBOTICA Y TELECOMUNICACIONES,,,,,,NOCTURNO,,,2622 8856 - 2622 8446,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Robotica%20y%20Telecomunicaciones.htm,1301182
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,07A,AUDIOVISUAL,,,,,,NOCTURNO,,,2311 1056 - 2311 9407,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-audiovisual,1301201
