Ruee Calculado,Rule Calculado,GRADO/AÑO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1215007,3150115,3,,NOCTURNO,2013,ANUAL,SALTO Nº 5,https://www.ces.edu.uy/index.php/plan-2013,
1215007,3150115,3,,NOCTURNO,2013,SEMESTRAL,SALTO Nº 5,https://www.ces.edu.uy/index.php/plan-2013,
1215008,3150120,4,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 5,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215008,3150120,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 5,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215008,3150120,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215008,3150120,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215008,3150120,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215008,3150120,1,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215008,3150120,2,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215008,3150120,3,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215009,3150116,1,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215009,3150116,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,RINCON DE VALENTIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215009,3150116,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,SALTO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215009,3150116,3,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215009,3150116,4,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,4,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,SALTO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215011,3150121,1,,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215011,3150121,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215011,3150121,2,,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215011,3150121,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215011,3150121,3,,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215011,3150121,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215012,3150118,4,,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215012,3150118,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN ANTONIO (SALTO),https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215012,3150118,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215012,3150118,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215012,3150118,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215012,3150118,1,,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215012,3150118,2,,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215012,3150118,3,,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-ciclo-basico,
1215014,3150117,1,,MATUTINO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,COLONIA LAVALLEJA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,2,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,3,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,4,,MATUTINO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1215014,3150117,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
0,0,1,,INTERMEDIO EXTENDIDO,2009,SEMESTRAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2009,
0,0,2,,INTERMEDIO EXTENDIDO,2009,SEMESTRAL,SALTO Nº 7,https://www.ces.edu.uy/index.php/plan-2009,
0,0,3,,INTERMEDIO EXTENDIDO,2009,SEMESTRAL,CECAP SALTO,https://www.ces.edu.uy/index.php/plan-2009,1615570
1216001,3160118,4,,NOCTURNO,1994,SEMESTRAL,CECAP SALTO,https://www.ces.edu.uy/index.php/plan-1994,1615570
1216001,3160118,5,HUMANÍSTICO,NOCTURNO,1994,SEMESTRAL,CECAP SALTO,https://www.ces.edu.uy/index.php/plan-1994,1615570
1216001,3160118,5,BIOLÓGICO,NOCTURNO,1994,SEMESTRAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216001,3160118,5,CIENTÍFICO,NOCTURNO,1994,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216001,3160118,6,DERECHO,NOCTURNO,1994,SEMESTRAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216001,3160118,6,MEDICINA,NOCTURNO,1994,SEMESTRAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216001,3160118,6,INGENIERÍA,NOCTURNO,1994,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216001,3160118,4,,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.HUMANÍSTICA,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.CIENTÍFICA,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,5,DIV.ARTE Y EXPRESIÓN,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,FÍSICO MATEMÁTICO,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,MATEMÁTICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216001,3160118,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,4,,NOCTURNO,1994,SEMESTRAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216002,3160123,5,HUMANÍSTICO,NOCTURNO,1994,SEMESTRAL,SAN JOSE DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1216002,3160123,5,BIOLÓGICO,NOCTURNO,1994,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1994,
1216002,3160123,6,DERECHO,NOCTURNO,1994,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1994,
1216002,3160123,6,MEDICINA,NOCTURNO,1994,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1994,
1216002,3160123,1,,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,4,,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,5,DIV.CIENTÍFICA,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,5,DIV.ARTE Y EXPRESIÓN,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,FÍSICO MATEMÁTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,MATEMÁTICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216002,3160123,1,,NOCTURNO EXTENDIDO,2012,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2012,
1216002,3160123,2,,NOCTURNO EXTENDIDO,2012,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2012,
1216002,3160123,3,,NOCTURNO EXTENDIDO,2012,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2012,
1216002,3160123,1,,NOCTURNO EXTENDIDO,1996,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216002,3160123,2,,NOCTURNO EXTENDIDO,1996,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216002,3160123,3,,NOCTURNO EXTENDIDO,1996,SEMESTRAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216003,3160122,1,,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,2,,MATUTINO EXTENDIDO,2006,ANUAL,LIBERTAD,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,3,,MATUTINO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,5,DIV.HUMANÍSTICA,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216003,3160122,1,,INTERMEDIO EXTENDIDO,1996,SEMESTRAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216003,3160122,2,,INTERMEDIO EXTENDIDO,1996,SEMESTRAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216003,3160122,3,,INTERMEDIO EXTENDIDO,1996,SEMESTRAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216004,3160126,4,,NOCTURNO,1994,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-1994,
1216004,3160126,5,HUMANÍSTICO,NOCTURNO,1994,ANUAL,ECILDA PAULLIER,https://www.ces.edu.uy/index.php/plan-1994,
1216004,3160126,5,BIOLÓGICO,NOCTURNO,1994,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1994,
1216004,3160126,6,DERECHO,NOCTURNO,1994,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1994,
1216004,3160126,6,MEDICINA,NOCTURNO,1994,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1994,
1216004,3160126,1,,NOCTURNO,1996,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216004,3160126,2,,NOCTURNO,1996,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216004,3160126,3,,NOCTURNO,1996,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1996-ee,
1216004,3160126,1,,MATUTINO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,2,,MATUTINO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,3,,MATUTINO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,4,,MATUTINO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,5,DIV.HUMANÍSTICA,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216004,3160126,6,FÍSICO MATEMÁTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,4,,NOCTURNO,1994,SEMESTRAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,5,HUMANÍSTICO,NOCTURNO,1994,SEMESTRAL,VILLA RODRIGUEZ,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,5,BIOLÓGICO,NOCTURNO,1994,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,5,CIENTÍFICO,NOCTURNO,1994,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,6,DERECHO,NOCTURNO,1994,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,6,ECONOMÍA,NOCTURNO,1994,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,6,MEDICINA,NOCTURNO,1994,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,6,INGENIERÍA,NOCTURNO,1994,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-1994,
1216006,3160125,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,4,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,5,DIV.CIENTÍFICA,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,6,SOCIAL ECONOMÍA,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,6,FÍSICO MATEMÁTICO,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216006,3160125,1,,NOCTURNO,2013,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216006,3160125,1,,NOCTURNO,2013,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216006,3160125,2,,NOCTURNO,2013,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216006,3160125,2,,NOCTURNO,2013,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216006,3160125,3,,NOCTURNO,2013,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216006,3160125,3,,NOCTURNO,2013,SEMESTRAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,1,,MATUTINO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,RINCON DE LA BOLSA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,2,,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,3,,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216007,3160119,1,,NOCTURNO,2013,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,1,,NOCTURNO,2013,SEMESTRAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,2,,NOCTURNO,2013,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,2,,NOCTURNO,2013,SEMESTRAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,3,,NOCTURNO,2013,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216007,3160119,3,,NOCTURNO,2013,SEMESTRAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2013,
1216008,3160120,1,,MATUTINO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1216008,3160120,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,SAN JOSE Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
