X,Y,RUEE,SUBSISTEMA,NOMBRE,DEPTO,DEPTO_TEX,LOCALIDAD,PARAJE,CALLE,N_PUERTA,TELEFONO,RULE_EST
-54.311380149154466,-34.494529840134689,1314813,CETP,ESCUELA AGRARIA ROCHA,14,ROCHA,ROCHA,ROCHA,RUTA 15 KM.27.500,S/N,4472 1170 - 4472 2590,4140099
-53.862314232548286,-34.200254665486831,1214002,CES,DE CASTILLOS  JOSE ALDUNATE FERREIRA,14,ROCHA,CASTILLOS,CASTILLOS,DR. PEDRO EMILIO FERRER,1170,4475 9038 - 4475 9038,3140088
-53.861467386785215,-34.200652244310341,1314111,CETP,ESCUELA TECNICA CASTILLOS,14,ROCHA,CASTILLOS,CASTILLOS,18 DE JULIO,1282,4475 7678 - 4475 7912,4140096
-54.154522058073702,-34.657969758454939,1214006,CES,LA PALOMA (ROCHA),14,ROCHA,LA PALOMA,LA PALOMA,"PARQUE ANDRESITO, RUTA 15 AL KM 1",S/N,4479 6192 - 4479 7564,3140093
-54.777091035616742,-34.040883138784601,1209005,CES,MARISCALA,9,LAVALLEJA,MARISCALA,MARISCALA,ITUZAINGO,S/N,4449 2034 - 4449 2034,3090103
-55.245858204630863,-34.370803527932537,1209006,CES,MINAS Nº 2,9,LAVALLEJA,MINAS,MINAS,GUERNICA Y DR. RIVERO (BARRIO OLIMPICO),S/N,4442 3444 - 4442 3444,3090100
-54.788113858003761,-33.739520666586401,1309703,CETP,ESCUELA AGRARIA PIRARAJA,9,LAVALLEJA,PIRARAJA,PIRARAJA,CNO. VECINAL 9ª SEC. JUDICIAL,S/N,4448 2014 - 4448 2292,4090108
-58.313241032712071,-33.132199245699766,1312263,CETP,ESCUELA AGRARIA FRAY BENTOS,12,RIO NEGRO,FRAY BENTOS,FRAY BENTOS,CNO. BATLLE Y ORDOÑEZ,S/N,4562 2512 - 4562 5633,4120082
-58.131467285619735,-32.667394334286769,1212004,CES,DE SAN JAVIER  PROF. VALENTINA POIARKOV,12,RIO NEGRO,SAN JAVIER,SAN JAVIER,LAVALLEJA ESQUINA JOSE PEDRO VARELA,S/N,4569 2159 - 4569 2159,3120077
-58.057260304130985,-32.981045695541589,1212003,CES,DE NUEVO BERLIN  PROF. HORACIO SARAVAY POZZI,12,RIO NEGRO,NUEVO BERLIN,NUEVO BERLIN,GENERAL JOSE ARTIGAS Y FLORENCIO SANCHEZ,S/N,4568 2036 - 4568 2036,3120075
-57.626997088813617,-32.703381302482008,1212002,CES,N°  1 DE YOUNG  MARIO W. LONG,12,RIO NEGRO,YOUNG,YOUNG,JOAQUIN SUAREZ Y ASENCIO,S/N,4567 2550 - 4567 2033,3120078
-57.636227637192817,-32.710157064594185,1212006,CES,YOUNG Nº 2,12,RIO NEGRO,YOUNG,YOUNG,TIMBO Y HERVIDERO,3106,4567 2579 - 4567 2738,3120079
-57.636812302553082,-32.702797070283673,1312981,CETP,ESCUELA TECNICA YOUNG,12,RIO NEGRO,YOUNG,YOUNG,LAS PIEDRAS ESQ. RIO NEGRO,S/N,4567 2023 - 4567 3111,4120083
-57.06364754065261,-33.881529709193885,1307504,CETP,ESCUELA AGRARIA SUPERIOR LA CAROLINA,7,FLORES,ZONA RURAL (Seleccionar Paraje),ZONA RURAL (Pareje sin asignar),RUTA 23 KM.163.500,S/N,4530 9080 -  4530 9255,4070043
-56.916879910923718,-33.5365965879664,1307903,CETP,ESCUELA AGRARIA TRINIDAD,7,FLORES,ZONA RURAL (Seleccionar Paraje),ZONA RURAL (Pareje sin asignar),PARAJE CORRALES VIEJO,,4364 2696 - 4364 4565,4070045
-57.092034923863991,-33.965662512285007,1207002,CES,DE ISMAEL CORTINAS  MERCEDES GIAVI DE ADAMI,7,FLORES,ISMAEL CORTINAS,ISMAEL CORTINAS,J.J ECHEGUIA Y JOSE ENRIQUE RODO,S/N,45392003/45392438,3070042
-56.216108017330669,-34.276901325042033,1208008,CES,MENDOZA,8,FLORIDA,MENDOZA,MENDOZA,RUTA 5 KM 74.500 - MENDOZA GRANDE,S/N,4339 5029 -  4339 5029,3080114
-56.205950555725998,-34.101873483723359,1208013,CES,FLORIDA Nº 3,8,FLORIDA,FLORIDA,FLORIDA,MANUEL CALLEROS ESQ. ZELMAR MICHELLINI,S/N,43526607/43528190/43527931/43525147,3080108
-55.632280091733278,-33.468281004269173,1208007,CES,CAPILLA DEL SAUCE,8,FLORIDA,CAPILLA DEL SAUCE,CAPILLA DEL SAUCE,"AV. CENTENARIO, ENTRE SARANDI  Y 12 DE OCTUBRE",10461,4360 7221 - 4360 7221,3080109
-55.550101223071074,-33.861956600133027,1208009,CES,CERRO COLORADO,8,FLORIDA,ALEJANDRO GALLINAL,ALEJANDRO GALLINAL,RUTA 7 KM 142.500,S/N,4318 2051 - 4318 2051,3080112
-58.322703243245144,-33.399581536605844,1317961,CETP,ESCUELA TECNICA VILLA SORIANO,17,SORIANO,VILLA SORIANO,VILLA SORIANO,LAVALLEJA Y 18 DE JULIO,S/N,4530 4136 - 4530 4760,4170123
-57.802283764378956,-33.511080804545209,1217007,CES,PALMITAS,17,SORIANO,PALMITAS,PALMITAS,18 DE JULIO,S/N,4537 9667 - 4537 9806,3170117
-57.538385537636657,-33.695807510467731,1217004,CES,JOSE ENRIQUE RODO,17,SORIANO,JOSE ENRIQUE RODO,JOSE ENRIQUE RODO,"RUTA NACIONAL Nº 2  GRITO DE ASENCIO, KM. 209.500",S/N,4538 2009 -  4538 2520,3170118
-58.354531938212013,-33.616318274329451,1317513,CETP,ESCUELA AGRARIA LA CONCORDIA,17,SORIANO,COLONIA CONCORDIA,COLONIA CONCORDIA,RUTA 21 KM.305. 500,S/N,4530 4112 - 4530 4735,4170121
-55.957992354693602,-34.295901202229224,1403024,CFE,IFD SAN RAMON,3,CANELONES,SAN RAMON,SAN RAMON,BATLLE Y ORDOÑEZ,1628,4312 2302,5030332
-57.266416710111507,-34.343434543642289,1205003,CES,COLONIA VALDENSE  DANIEL ARMAND UGON,5,COLONIA,COLONIA VALDENSE,COLONIA VALDENSE,AVDA. DANIEL ARMAND UGON,S/N,45588842/45588178,3050143
-57.445425487953237,-34.425099048449603,1205022,CES,JUAN LACAZE Nº 2,5,COLONIA,JUAN LACAZE,JUAN LACAZE,RUTA 54 KM. 1,S/N,4586 4607 - 4586 4607,3050146
-55.475156602459258,-31.56863782188903,1213002,CES,MINAS DE CORRALES,13,RIVERA,MINAS DE CORRALES,MINAS DE CORRALES,DR. DAVISON,S/N,4658 2046 - 4658 2046,3130144
-55.69509215378816,-34.339212820386244,1103132,CEIP,N° 132,3,CANELONES,ZONA RURAL (Seleccionar Paraje),LAS NUTRIAS,RUTA 12 - KM. 85,S/N,43152561,2030122
-55.870390489467276,-34.543950458255601,1103105,CEIP,N° 105,3,CANELONES,SAN JACINTO,SAN JACINTO,CAYETANO GONZALEZ,S/N,43992659,2030097
-55.870200727283901,-34.544635835889309,1103256,CEIP,N° 256,3,CANELONES,SAN JACINTO,SAN JACINTO,AVDA. ARTIGAS,S/N,43992860,2030229
-56.219621365737233,-34.703205993650201,1103278,CEIP,N° 278,3,CANELONES,LAS PIEDRAS,EL DORADO,MILLAN H21-RUTA 5 VIEJA KM. 24500,S/N,23656599,2030250
-55.756396480259724,-34.771998888480631,1103239,CEIP,N° 239,3,CANELONES,ATLANTIDA,ATLANTIDA,CALLE 9 ENTRE 16 Y 18,S/N,43723124,2030216
-56.213019059541999,-34.736043635864135,1103286,CEIP,N° 286  MTRA. OFELIA DE HORTA CAMPODONICO,3,CANELONES,LAS PIEDRAS,SAN MARCOS,COLONIA ESQ. 18 DE MAYO,S/N,23651330,2030253
-55.9750757629972,-34.739927027294691,1103287,CEIP,N° 287,3,CANELONES,BARROS BLANCOS,BARROS BLANCOS,ARTIGAS Y RUISEÑOR,S/N,22884074,2030254
-56.217922357359932,-34.739982334090314,1103288,CEIP,N° 288,3,CANELONES,LAS PIEDRAS,LAS PIEDRAS,GERMAN OLLER Y MARIO PAREJA,S/N,23659154,2030255
-56.129188774600458,-34.82090694265068,1201067,CES,MONTEVIDEO Nº 67,1,MONTEVIDEO,MONTEVIDEO,PIEDRAS BLANCAS,AZOTEA DE LIMA,4298,22158874-22115498-22111402,3010342
-56.17428222425989,-34.895206777716929,1201068,CES,MONTEVIDEO Nº 68,1,MONTEVIDEO,MONTEVIDEO,CORDON,FERRER SENA,2011,2409 9346 -,3010343
-56.179400654533502,-34.825507954149657,1201069,CES,MONTEVIDEO Nº 69,1,MONTEVIDEO,MONTEVIDEO,CASAVALLE,ANTILLAS,5475,2222 4212 -,3010344
-56.240261728560633,-34.872702389074391,1201070,CES,MONTEVIDEO Nº 70,1,MONTEVIDEO,MONTEVIDEO,LA TEJA,SANTIN CARLOS ROSI  ESQ HAITI,S/N,23142602-2623-098322782,3010345
-56.212548020506226,-34.863062292385955,1201071,CES,MONTEVIDEO Nº 71,1,MONTEVIDEO,MONTEVIDEO,PRADO NUEVA SAVONA,PABLO ZUFRIATEGY Y AGRACIADA,962,23042004-23055130-23038424,3010346
-56.062648581093278,-34.644106402860288,1203065,CES,SAUCE Nº 2,3,CANELONES,SAUCE,SAUCE,FRANCISCO PASCUAL DE ARTIGAS ESQ. SANTA ISABEL,S/N,2294 1738 - 2294 1722,3030305
-54.150299316230132,-32.37523172212191,1204010,CES,MELO Nº 4,4,CERRO LARGO,MELO,MELO,SUAREZ DE RONDELLO BERNARD,S/N,4642 9741 - 4642 9740,3040131
-55.24463879448291,-34.37774168842094,1209010,CES,MINAS Nº 3,9,LAVALLEJA,MINAS,MINAS,JOSE ENRIQUE LADOS ESQ. ITUZAINGO,S/N,44431849/44431768,3090101
-57.970062837385534,-32.392659091314407,1211018,CES,PUEBLO PORVENIR,11,PAYSANDU,PAYSANDU,PORVENIR,LETRAS E Y  Nº 9,S/N,47202002,3110013
-55.544204336284686,-30.901119678275958,1213013,CES,RIVERA Nº 6,13,RIVERA,RIVERA,RIVERA,FRUCTUOSO RIVERA ESQ. FLORENCIO SANCHEZ,S/N,4622 4685 - 4622 1722,3130140
-56.180230760350987,-32.404816636122312,1218015,CES,ACHAR,18,TACUAREMBO,ACHAR,ACHAR,RUTA 43 KM 10 CALLE 16 MANZANA 7 SOLAR 15,S/N,46604033,3180148
-56.254458567067246,-34.869369791876593,1101371,CEIP,N° 371,1,MONTEVIDEO,MONTEVIDEO,LA PALOMA TOMKINSON,SANTIN CARLOS ROSSI,4750,2315 34 52,2010265
-56.271174485108737,-34.869180924435653,1101372,CEIP,N° 372,1,MONTEVIDEO,MONTEVIDEO,LA PALOMA TOMKINSON,CAMINO BUFFA,2563,2315 49 50,2010266
-56.271174485108737,-34.869180924435653,1101373,CEIP,N° 373,1,MONTEVIDEO,MONTEVIDEO,LA PALOMA TOMKINSON,CAMINO BUFFA,2563,2315 49 50,2010266
-56.152926631377923,-34.845764106453835,1101374,CEIP,N° 374,1,MONTEVIDEO,MONTEVIDEO,ITUZAINGO,SAIN BOIS,4725,2513 95 87,2010267
-56.292800468649872,-34.886669990138898,1101375,CEIP,N° 375,1,MONTEVIDEO,MONTEVIDEO,CASABO PAJAS BLANCAS,VICTOR HUGO,3529,2315 55 76,2010268
-56.231452249949534,-34.825138301855311,1101376,CEIP,N° 376,1,MONTEVIDEO,MONTEVIDEO,CONCILIACION,CONFEDERADA,972,2356 17 94,2010269
-57.624779260726612,-32.700156598351008,1112080,CEIP,N° 80,12,RIO NEGRO,YOUNG,TRES QUINTAS,19 DE ABRIL,1734,45674979,2120070
-57.592746762817477,-30.253267425341392,1102089,CEIP,N° 89,2,ARTIGAS,BELLA UNION,BELLA UNION,LAVALLEJA Y SALTO,S/N,47793447,2020078
-57.688056674335627,-31.281920881009306,1115029,CEIP,N° 29,15,SALTO,ZONA RURAL (Seleccionar Paraje),ESTACION ITAPEBI,RUTA 31 KM 13,S/N,47302989,2150028
-57.839487212099741,-30.9598044384528,1115101,CEIP,N° 101,15,SALTO,ZONA RURAL (Seleccionar Paraje),EL ESPINILLAR,ESTABLECIMIENTO EL ESPINILLAR,S/N,99751970,2150086
-53.425203060230629,-32.653261265475258,1104051,CEIP,N° 51,4,CERRO LARGO,ZONA RURAL (Seleccionar Paraje),CAÑADA GRANDE,RUTA  26  KM  524,S/N,,2040050
-55.264662028810569,-32.521565083278325,1104133,CEIP,N° 133,4,CERRO LARGO,ZONA RURAL (Seleccionar Paraje),PASO DEL GORDO,RUTA 7   KM  110 CAMINO VECINAL,S/N,46404144,2040117
-57.943048889331727,-34.106470853805213,1105103,CEIP,N° 103,5,COLONIA,ZONA RURAL (Seleccionar Paraje),PUNTAS DE JUAN GONZALEZ,RUTA 55 KM. 4,S/N,45707262,2050099
-56.853980496340846,-33.538561482101102,1107006,CEIP,N° 6,7,FLORES,ZONA RURAL (Seleccionar Paraje),CHACRAS DE BORGHI,RUTA 3 KM. 185.500/ 4 KM. AL ESTE,S/N,99515261,2070006
-56.218111612554161,-30.87886871835827,1102009,CEIP,N° 9,2,ARTIGAS,ZONA RURAL (Seleccionar Paraje),CATALAN GRANDE - LAS PIEDRAS,CAMINO VECINAL. CATALÁN GRANDE,S/N,47702028,2020008
-56.661075627779965,-33.668821741588246,1107020,CEIP,N° 20,7,FLORES,ZONA RURAL (Seleccionar Paraje),SANTA ELENA - CHAMANGA,CAMINO LAS CADENAS,S/N,43604799,2070016
-54.956798305257074,-34.468538427303677,1110020,CEIP,N° 20,10,MALDONADO,ZONA RURAL (Seleccionar Paraje),CARAPE,CNO. CARAPE,S/N,44102907,2100020
-55.095902114813711,-34.822061809528527,1110074,CEIP,N° 74,10,MALDONADO,ZONA RURAL (Seleccionar Paraje),LAGUNA DEL SAUCE,RUTA 9 - KM. 119,S/N,44902525,2100074
-54.791946981947675,-34.884753781529533,1110102,CEIP,N° 102,10,MALDONADO,BALNEARIO BUENOS AIRES,BALNEARIO BUENOS AIRES,CALLE 32 Y 49,S/N,42775237,2100100
-54.96729830887412,-34.897541374366547,1110104,CEIP,N° 104,10,MALDONADO,MALDONADO,MALDONADO,RIMINI Y FOGGIA,S/N,42249272,2100102
-54.978913954865234,-34.882444358134912,1110105,CEIP,N° 105,10,MALDONADO,MALDONADO,CERRO PELADO,CERRO PUNTA B. Y S. DE LOS CARACOLES,S/N,42233251,2100104
-56.166711226018485,-34.129581957749586,1108018,CEIP,N° 18,8,FLORIDA,ZONA RURAL (Seleccionar Paraje),JUNCAL,RUTA 5 KM 94.300,S/N,43502784,2080018
-55.567500999174598,-33.484874228636222,1108012,CEIP,N° 12,8,FLORIDA,PUEBLO FERRER,PUEBLO FERRER,RUTA 41 KM. 4,S/N,99367496,2080012
-56.797172269015505,-32.595849161033179,1112013,CEIP,N° 13,12,RIO NEGRO,ZONA RURAL (Seleccionar Paraje),ISLA DE ARGUELLES,CON. VECINAL A RUTA NACIONAL 20,S/N,45606598,2120013
-55.340403483857713,-31.770010993315914,1113043,CEIP,N° 43,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO MONTEIRO,RUTA 28 KM. 6,S/N,46508767,2130041
-55.450785763968121,-31.639621956698253,1113100,CEIP,N° 100  FEDERICO DIAZ,13,RIVERA,ZONA RURAL (Seleccionar Paraje),RINCON DE LOS CASTILLOS,RUTA 28 CAMINO VECINAL,S/N,,2130092
-53.841973899103976,-33.554912715238288,1114027,CEIP,N° 27  BENJAMIN SIERRA Y SIERRA,14,ROCHA,ZONA RURAL (Seleccionar Paraje),CORONILLA DE CEBOLLATI,RUTA Nº 19 KM. 42.200,S/N,44506282,2140021
-56.175848039610806,-34.621704152241875,1103013,CEIP,N° 13  ROSA FOURMENT DE CASSINA,3,CANELONES,ZONA RURAL (Seleccionar Paraje),CANELON CHICO,RUTA 32 - KM. 33,S/N,23693077,2030012
-56.27902950742439,-34.68809167748568,1103045,CEIP,N° 45  MAESTRA PRAXEDES PINO,3,CANELONES,ZONA RURAL (Seleccionar Paraje),EL COLORADO,RUTA 48 - KM. 14,S/N,23677697,2030044
-55.626434970471685,-34.523548810931572,1103066,CEIP,N° 66,3,CANELONES,ESTACION MIGUES,ESTACION MIGUES,RUTA 80 KM.87,S/N,43172958,2030064
-56.252823092321044,-34.749656113586141,1103089,CEIP,N° 89,3,CANELONES,LA PAZ,SANTOS LUGARES,CNO. TOMAS ALDABALDE Y  RUTA 5,S/N,23622061,2030084
-55.766840674259903,-34.24573768998205,1103094,CEIP,N° 94,3,CANELONES,ZONA RURAL (Seleccionar Paraje),LA RAMBLA - COSTA DE SANTA LUCIA,RUTA 7 - KM. 93,S/N,43101094,2030089
-56.043868939697454,-34.85237226377216,1103283,CEIP,N° 283,3,CANELONES,PASO CARRASCO,PASO CARRASCO,VAZ FERREIRA,S/N,26062906,2030251
-56.099791657335494,-34.74476636977127,1103285,CEIP,N° 285,3,CANELONES,TOLEDO,VILLA CRESPO Y SAN ANDRES,RUTA 6 KM. 22,S/N,22969652,2030252
-56.034193247743474,-34.73515308786439,1103289,CEIP,N° 289,3,CANELONES,JOAQUIN SUAREZ,JOAQUIN SUAREZ,LUIS ALBERTO DE HERRERA Y B.ARTIGAS,S/N,22972348/22971735,2030256
-55.920970751134988,-34.792389032795889,1103292,CEIP,N° 292,3,CANELONES,CIUDAD DE LA COSTA,EL PINAR,FRANCIA,S/N,26986392,2030259
-56.00738014785837,-34.820409520962492,1103293,CEIP,N° 293,3,CANELONES,COLONIA NICOLICH,COLONIA NICOLICH,JOSE PEDRO VARELA Y MORQUIO,S/N,26837952,2030260
-55.402245569707439,-34.782272634152591,1103294,CEIP,N° 294,3,CANELONES,JAUREGUIBERRY,JAUREGUIBERRY,RUTA INTERBALNEARIA KM. 80,S/N,43788359,2030261
-54.603982570561719,-33.971673429860907,1109074,CEIP,N° 74,9,LAVALLEJA,ZONA RURAL (Seleccionar Paraje),VALLE CHICO,CNO. A SIERRA DE MARISCALA,S/N,44409019,2090061
-55.643633469943111,-34.417881560273784,1103139,CEIP,N° 139,3,CANELONES,ZONA RURAL (Seleccionar Paraje),SAUCE SOLO DE MIGUES,RUTA 12 - KM. 90.500,S/N,43105003,2030128
-56.073971357725846,-34.750712644423089,1103291,CEIP,N° 291,3,CANELONES,TOLEDO,CASARINO (FRACC. CNO. ANDALUZ Y R.84),CNO. DEL  ANDALUZ KM. 3200,S/N,22966029,2030258
-56.51902158288938,-34.413866263293798,1116075,CEIP,N° 75,16,SAN JOSE,ZONA RURAL (Seleccionar Paraje),CUCHILLA DE VICHADERO,RUTA 11 - KM. 71.500,S/N,43408350,2160075
-57.020804244069708,-34.495888442481302,1116031,CEIP,N° 31,16,SAN JOSE,ZONA RURAL (Seleccionar Paraje),ARAZATI,RUTA 1 - KM. 90,S/N,43406148,2160031
-57.047897379039561,-34.37118848158488,1116078,CEIP,N° 78,16,SAN JOSE,ECILDA PAULLIER,SCAVINO,CNO.VEC.PROXIMO R.1 KM.101.500,S/N,43492459,2160078
-56.883447083413131,-34.064223411908785,1116090,CEIP,N° 90,16,SAN JOSE,ZONA RURAL (Seleccionar Paraje),MAHOMA,CAMINO A GUAYCURU,S/N,43402727,2160090
-56.642364880968856,-34.620705478358417,1116104,CEIP,N° 104,16,SAN JOSE,LIBERTAD,LIBERTAD,RUTA 45  KM.54,S/N,43455589,2160103
-56.391475202662072,-34.767354763597446,1116119,CEIP,N° 119,16,SAN JOSE,CIUDAD DEL PLATA,DELTA DEL TIGRE Y VILLAS,RUTA 1 KM. 26. CALLE FLORIDA. MAN.78,S/N,23475086,2160116
-57.436362837181321,-33.619404288733826,1117071,CEIP,N° 71,17,SORIANO,ZONA RURAL (Seleccionar Paraje),DURAZNITO,PARAJE DURAZNITO,S/N,45308657,2170065
-54.241927205875186,-32.741784039164472,1119021,CEIP,N° 21,19,TREINTA Y TRES,ZONA RURAL (Seleccionar Paraje),LA LATA,RUTA 8 KM. 345,S/N,,2190018
-53.639050954972859,-32.973933020112526,1119084,CEIP,N° 84,19,TREINTA Y TRES,ARROCERA EL TIGRE,ARROCERA EL TIGRE,,S/N,44508074,2190075
-54.642543007044985,-34.595965959364477,1110040,CEIP,N° 40,10,MALDONADO,ZONA RURAL (Seleccionar Paraje),SIERRAS DE GARZON,RUTA 9 KM 175,S/N,44102890,2100040
-53.453044058036348,-32.589621822063428,1104056,CEIP,N° 56,4,CERRO LARGO,ZONA RURAL (Seleccionar Paraje),LA CORONILLA,RUTA  26  KM  524,S/N,93892535,2040054
-54.562204961794677,-34.41802635862048,1110018,CEIP,N° 18,10,MALDONADO,ZONA RURAL (Seleccionar Paraje),LOS CERRILLOS,CAMINO VECINAL,S/N,44102390,2100018
-55.081144009407545,-34.866905041605946,1110064,CEIP,N° 64  BRIGADIER GENERAL FRUCTUOSO RIVERA,10,MALDONADO,LA CAPUERA,LA CAPUERA,RUTA 93 - KM. 115,S/N,42558251,2100064
-57.821242405323289,-32.583772666372525,1112042,CEIP,N° 42,12,RIO NEGRO,ZONA RURAL (Seleccionar Paraje),PASO DE ULESTE,"RUTA 3 KM. 27. CAMINO VECINAL, LA BLANQUEADA",S/N,94555714,2120038
-58.294166945745616,-33.120555987477033,1112081,CEIP,N° 81,12,RIO NEGRO,FRAY BENTOS,FRAY BENTOS,DR. E. TARIGO,S/N,45620629,2120071
-55.556193078012591,-30.878662945270197,1113152,CEIP,N° 152,13,RIVERA,RIVERA,TREINTA Y TRES ORIENTALES,MANUEL LAVALLEJA,S/N,46234379,2130132
-56.071947301950225,-34.753264788394503,1103290,CEIP,N° 290,3,CANELONES,TOLEDO,CASARINO (FRACC. CNO. ANDALUZ Y R.84),17 METROS CASI C. DEL ANDALUZ,S/N,22963603,2030257
-56.247122520872438,-34.893877985076777,1201011,CES,MONTEVIDEO Nº11-  BRUNO MAURICIO DE ZABALA,1,MONTEVIDEO,MONTEVIDEO,CERRO,GRECIA ESQ. MEXICO,3194,2311.16.33 - 2311.14.02,3010283
-56.465107168885297,-30.426532223488188,1102090,CEIP,N° 90,2,ARTIGAS,CERRO EJIDO,CERRO EJIDO,CALLE PRINCIPAL ENTRE 1 Y 2,S/N,47725166,2020079
-55.832532933852669,-34.721170578946733,1103169,CEIP,N° 169,3,CANELONES,ZONA RURAL (Seleccionar Paraje),SOSA DIAZ,CAMINO SOSA DIAS CASI RUTA 11,S/N,94583342,2030155
-56.228899045513074,-34.810588647198621,1101379,CEIP,N° 379,1,MONTEVIDEO,MONTEVIDEO,COLON CENTRO Y NOROESTE,APARICIO SARAVIA,S/N,2487 59 13,2010270
-54.95922740600907,-34.890177647492486,1110106,CEIP,N° 106,10,MALDONADO,MALDONADO,LOS OLIVOS,CONT. EUGENIO GARZON Y 17 M,S/N,42248734,2100105
-54.97064283483158,-34.883792509608568,1110107,CEIP,N° 107,10,MALDONADO,MALDONADO,CERRO PELADO,SIERRA DE LAS CAÑAS Y F. ALDUNATE,S/N,42230037,2100106
-53.936112172465407,-32.945669147120363,1119091,CEIP,N° 91,19,TREINTA Y TRES,VERGARA,VERGARA,GRACIANA GOMEZ Y LUCAS URRUTIA,S/N,,2190081
-55.55224841199977,-30.926559613832211,1113153,CEIP,N° 153,13,RIVERA,RIVERA,MANDUBI,MARTIN PAYS,S/N,46240041,2130133
-56.111532270043249,-34.747041149835937,1203071,CES,TOLEDO Nº 2,3,CANELONES,TOLEDO,VILLA CRESPO Y SAN ANDRES,RUTA 33 KM 21800,S/N,22964384,3030315
-56.117267734929897,-32.151043080881422,1218014,CES,CURTINA,18,TACUAREMBO,CURTINA,CURTINA,RUTA 5 KM 358 GUTIERREZ RUIZ  CURTINAS,S/N,4630 8518 - 4630 8518,3180150
-55.546195015352509,-30.931216348360138,1213015,CES,RIVERA Nº 8,13,RIVERA,RIVERA,LA PEDRERA,TORRES MEDEIROS ESQ. LUIS SEGUI,198,4623 2546 -,3130141
-56.232785763902207,-34.7603450173184,1303481,CETP,ESCUELA TECNICA LA PAZ,3,CANELONES,LA PAZ,LA PAZ,JAVIER DE LA VIANA ESQ TIZCORNIA,575,2362 1931,4030348
-56.157110349420776,-34.821593320174365,1101377,CEIP,N° 377,1,MONTEVIDEO,MONTEVIDEO,MANGA,PASAJE SAUCE S/N ESQ.CPTAN TULA,S/N,095 854 132 - 2321 4226,2010417
-56.157110349420776,-34.821593320174365,1101378,CEIP,N° 378,1,MONTEVIDEO,MONTEVIDEO,MANGA,PASAJE SAUCE ESQ. CAPITAN TULA,S/N,099 282548,2010418
-56.685541821555276,-32.685269136771332,1112077,CEIP,N° 77,12,RIO NEGRO,ZONA RURAL (Seleccionar Paraje),AL LIMITE DE TACUAREMBO,CAMINO QUINTEROS,S/N,46604818,2120087
-55.858401187289203,-34.77567878609856,1103295,CEIP,N° 295,3,CANELONES,PINAMAR,PINAMAR,CALLE 64 ENTRE 68 Y 72,S/N,43763855,2030335
-55.764153120350635,-31.196742895871669,1113154,CEIP,N° 154,13,RIVERA,TRANQUERAS,TRANQUERAS,TREINTA Y TRES ORIENTALES Y SAN JUAN,S/N,46562378,2130159
-56.21866327730632,-34.694945560449682,1303961,CETP,ESCUELA TECNICA VISTA LINDA,3,CANELONES,LAS PIEDRAS,LAS PIEDRAS,MAGALLANES Y ASENCIO - LAS PIEDRAS,S/N,2365 6330 - 2365 9228,4030343
-55.219673583972096,-34.840270449269703,1310554,CETP,POLO EDUCATIVO TECNOLOGICO ARRAYANES,10,MALDONADO,ZONA RURAL (Seleccionar Paraje),ZONA RURAL (Pareje sin asignar),CNO LOS ARRAYANES KM 7,S/N,4490 2185,4100134
-55.955632236241854,-34.725816532751722,1103296,CEIP,N° 296,3,CANELONES,PANDO,PANDO,17 METROS ENTRE VEHICULAR 1 Y 3,S/N,91809481,2030336
-55.752593645629425,-31.2008423787033,1313831,CETP,ESCUELA TECNICA TRANQUERAS,13,RIVERA,TRANQUERAS,TRANQUERAS,AV. RAUL CAMCHO ESQ. SIMON BOLIVAR,S/N,4656 3887 - 4656 3887,4130160
-56.169554102569435,-34.83133231988365,1201073,CES,MONTEVIDEO Nº 73,1,MONTEVIDEO,MONTEVIDEO,CASAVALLE,CARLOS FOSALVA ENTRE ENRIQUE FIGARI,5096,22150586-22191169,3010348
-56.362123012226292,-34.771183885401271,1216014,CES,DELTA DEL TIGRE,16,SAN JOSE,CIUDAD DEL PLATA,DELTA DEL TIGRE Y VILLAS,CUBA MANZANA 15 ENTRE BOREAL Y SAIGON,S/N,2347 3520 -,3160121
-56.080192719632969,-34.450226329821341,1303721,CETP,ESCUELA TECNICA SAN ANTONIO,3,CANELONES,SAN ANTONIO,SAN ANTONIO,JUAN B. DURANTE ESQ ROGELIO MARTINEZ,S/N,43139677 - 4313 9681,4030446
-55.764030135895638,-34.345364642915051,1303931,CETP,ESCUELA TECNICA TALA,3,CANELONES,TALA,TALA,SANTIAGO BORRAZAS ESQ BONOMI,S/N,4315 4967,4030440
-56.420788233154923,-34.750446337927293,1316851,CETP,ESCUELA TECNICA ALFREDO ZITARROSA,16,SAN JOSE,CIUDAD DEL PLATA,DELTA DEL TIGRE Y VILLAS,RUTA 1 KM. 29.500,S/N,2347 2021 - 2347 5197 -,4160132
-55.537203951080599,-30.908551860722433,1213016,CES,RIVERA Nº 7,13,RIVERA,RIVERA,RIVERA,DIEGO LAMAS ESQ. TRANQUERAS,1475,4623 8566 -,3130147
-56.212944481988565,-34.863381490663365,1301211,CETP,ESCUELA TECNICA PASO MOLINO,1,MONTEVIDEO,MONTEVIDEO,PRADO NUEVA SAVONA,PABLO ZUFRIATEGY Y AGRACIADA,S/N,2309 0041 - 2300 0034,4010421
-56.247891195317919,-34.799207335070975,1201074,CES,MONTEVIDEO Nº 74,1,MONTEVIDEO,MONTEVIDEO,LEZICA MELILLA,LUIS LASAGNA ESQ LA NIÑA,6283,23236750-22236880,3010349
