Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee,Cod_Ecuela
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,07A,AUDIOVISUAL,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490407A%20Audiovisual.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,45A,MUSICA,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Musica.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,45A,MUSICA,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Musica.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,45A,MUSICA,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Musica.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,BACHILLERATO FIGARI,2008,300,DIBUJO Y PINTURA,,,,,,VESPERTINO,,,4732 3779 - 4732 3780,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/053/Bachillerato%20figari.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/053/bachillerato%20figari%20DIBUJO%20Y%20PINTURA1.htm,1315852,15852
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,54C,BIENESTAR Y SALUD,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-bienestar-y-salud,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,008,ADMINISTRACION,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Administraci%C3%B3n.htm,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,00B,SECRETARIADO BILINGÜE - PORTUGUES,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010Nautica%20y%20pesca.htm,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2017,483,OPERADOR INMOBILIARIO,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010Nautica%20y%20pesca.htm,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,56E,GESTION HUMANA,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Gesti%C3%B3n%20Humana.htm,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2017,792,REMATADOR,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010Nautica%20y%20pesca.htm,1315852,15852
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2017,792,REMATADOR,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010Nautica%20y%20pesca.htm,1315852,15852
CAPACITACIONES,CAP. PROF. PROFESIONAL,2007,663,OPERADOR INFORMATICO  BASICO II,,,,,,NOCTURNO,,,4732 3779 - 4732 3780,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPP.htm,,1315852,15852
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,4732 2862,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1315853,15853
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,4732 2862,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1315853,15853
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,4732 2862,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,428,HORTIFRUTICULTURA,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804428Hortifruticultura.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,428,HORTIFRUTICULTURA,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804428Hortifruticultura.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4732 2862,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1315853,15853
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4349 2379 - 4349 3202,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1316201,16201
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,4349 2379 - 4349 3202,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316201,16201
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,4349 2379 - 4349 3202,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316201,16201
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,492,INSTALACIONES ELECTRICAS,,,,,,NOCTURNO,,,4349 2379 - 4349 3202,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804492Inst%20Electricas.htm,1316201,16201
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO-NOCTURNO,,,4349 2379 - 4349 3202,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1316201,16201
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4349 2379 - 4349 3202,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1316201,16201
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,VESPERTINO-NOCTURNO,,,4349 2379 - 4349 3202,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-gastronomia,1316201,16201
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,11B,ALIMENTACION,,,,,,VESPERTINO,,,4345 4160 - 4345 2153,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1316521,16521
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,4345 4160 - 4345 2153,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316521,16521
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,4345 4160 - 4345 2153,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316521,16521
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,4345 4160 - 4345 2153,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316521,16521
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,4345 4160 - 4345 2153,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316521,16521
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,4345 4160 - 4345 2153,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1316521,16521
