Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,HORARIO,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1201044,3010318,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 44,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/plan-1994,
1201045,3010320,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,2,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,3,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201045,3010320,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 45,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201046,3010321,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201046,3010321,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 46,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201047,3010322,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201047,3010322,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201047,3010322,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 47,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,4,,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,5,DIV.HUMANÍSTICA,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,5,DIV.BIOLÓGICA,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,6,SOCIAL HUMANÍSTICO,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,6,SOCIAL ECONOMÍA,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,6,CIENCIAS BIOLÓGICAS,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201048,3010323,3,,DIURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,3,,DIURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201048,3010323,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 48,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201049,3010324,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201049,3010324,1,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09_2017,SEMESTRAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,3,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09_2017,SEMESTRAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201049,3010324,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 49,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201050,3010325,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201050,3010325,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201050,3010325,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 50,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201051,3010326,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 51,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201052,3010327,1,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09_2017,SEMESTRAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,3,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09_2017,SEMESTRAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201052,3010327,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 52,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201053,3010328,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 53,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/plan-1994,
1201054,3010329,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201054,3010329,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 54,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/plan-1994,
1201055,3010330,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/plan-1994,
1201055,3010330,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/plan-1994,
1201055,3010330,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/plan-1994,
1201055,3010330,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/plan-1994,
1201055,3010330,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201055,3010330,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 55,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201056,3010331,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 56,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201056,3010331,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 56,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201056,3010331,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 56,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201057,3010332,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 57,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201058,3010333,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 58,https://www.ces.edu.uy/index.php/plan-1994,
1201058,3010333,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 58,https://www.ces.edu.uy/index.php/plan-1994,
1201058,3010333,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 58,https://www.ces.edu.uy/index.php/plan-1994,
1201058,3010333,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 58,https://www.ces.edu.uy/index.php/plan-1994,
